Drug_ID,smiles,value,source,dataset,smiles,value,smiles.3,value.3,smiles.2,value.2,smiles.1,value.1,assay_type,smiles.4,molecule_chembl_id,standard_type,standard_units,value.4,type,units,query_label,query_standard_type,units_hint,smiles,value
puerarin ,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,-6.4000001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
quinidine,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,-4.6900001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
raffinose,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-7.619999900000002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
artesunate,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,-5.4000001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
rapamycin,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,-4.96,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
SACV,C=C1NC(N)=Nc2c1ncn2COCCOC(=O)[C@H](N)CO,-5.329999900000002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
scopolamine,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,-4.928,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
serotonin,NCCc1c[nH]c2ccc(O)cc12,-4.8600001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
sildenafil,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,-4.5100002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
atropine,CN1[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,-4.6999998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
sulfadiazine,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,-4.75,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
sulfasalazine,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,-5.378171,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
tenidap,NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc21,-4.5700002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
tenoxicam,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,-4.6100001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
theophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,-4.3499999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
tiotidine,C/N=C(\NC#N)NCCSCc1csc(N=C(N)N)n1,-5.880000099999998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
tryptophan,NC(Cc1c[nH]c2ccccc12)C(=O)O,-5.3899999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
tryptophanamide,NC(=O)C(N)Cc1c[nH]c2ccccc12,-4.920000099999998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
ursolic acid,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,-5.5500002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
VACV,C=C1NC(N)=Nc2c1ncn2COCCOC(=O)[C@H](N)C(C)C,-5.3499999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
verapamil,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-4.579999900000002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
benzoic acid,O=C(O)c1ccccc1,-4.0050001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
vinblastine,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,-5.48,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
VLA-4 antagonist 2,CCOC(=O)[C@H](Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)[C@H]1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,-5.369999900000002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
VLA-4 antagonist 3,CC(C)OC(=O)[C@H](Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)[C@H]1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,-5.170000099999998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
VLA-4 antagonist 4,CN(C)C(=O)Oc1ccc(C[C@H](NC(=O)[C@H]2N(S(=O)(=O)c3cnn(C)c3)CSC2(C)C)C(=O)OCC(C)(C)C)cc1,-5.3400002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
VLA-4 antagonist 5,CN(C)C(=O)Oc1ccc(C[C@H](NC(=O)[C@H]2N(S(=O)(=O)c3cnn(C)c3)CSC2(C)C)C(=O)OCOC(=O)C(C)(C)C)cc1,-5.5999999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
VLA-4 antagonist 6,COCCOCCOC(=O)[C@H](Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)[C@H]1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,-5.6900001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
benzylpenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,-6.0250001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
zidovudine,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,-5.0599999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
CA-DADLE,CC(C)C[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)/C=C\c2ccccc2OC1=O,-5.880000099999998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
CA-Leu-Enk,CC(C)C[C@H]1NC(=O)[C@@H](CC2CCCCC2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)/C=C\c2ccccc2OC1=O,-6.4699998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
camptothecin,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,-4.1100001000000015,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
carboxamido 28,CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F,-4.059999899999998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
cefazolin,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,-6.23,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,-6.764999900000001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
cephalexin,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,-6.3600001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
cephalexin acetylated,CC(=O)NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1ccccc1,-6.630000099999998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
CFPN-PI,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1.Cl.O,-5.1100001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
cimetidine,C/N=C(\NC#N)NCCSCc1[nH]cnc1C,-5.9000001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-4.5100002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2,CN(C(=O)[C@H](Cc1ccc(C(=N)N)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,-6.6989698,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
34,NCc1cccc(Cc2ncccn2)c1,-4.5968795,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
31,NC(=O)c1cccc(Cc2ncccn2)c1,-4.4609237,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
20,N#Cc1cccc(Cc2ncccn2)c1,-4.1758742,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
7,CNS(=O)(=O)c1ccc(Cl)cc1,-4.186419,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
6,NS(=O)(=O)c1ccc(Cl)cc1,-4.2620125,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Amiloride,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-6.251812,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Cimetidine,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,-6.0420098,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Lef53,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)Cc1ccc(O)cc1,-7.4317985,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
15j,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3Br)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,-4.856985099999998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
15f,COc1cccc(-n2c(=O)n(Cc3ccccc3C#N)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,-4.5917602,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
65,CC(=O)c1sc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,-5.221849,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
32,CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,-4.9586072,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Lobucavir,Nc1nc(O)c2ncn([C@@H]3C[C@H](CO)[C@H]3CO)c2n1,-6.0555172,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Metoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,-4.3493013,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
9,CC(C)CNC(=O)[C@H](C)NC[C@H](Cc1ccccc1)NC(=O)c1cc(CCC2C[C@@H]2C)cc(N(C)S(C)(=O)=O)c1,-4.6197886,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
4b,CC(C)CNC(=O)[C@H](C)NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1,-5.0,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2n,CCOC(=O)c1c(Cl)cccc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.5528421,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2k,C[C@@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)c1ccc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1F,-4.6382723,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2i,Cc1nc(-c2c(Cl)cc(Cl)cc2-c2ccc([C@@H](C)NC(=O)C3(NC(=O)C(F)(F)F)CC3)c(F)c2)no1,-4.6382723,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2m,COC(=O)c1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.5376019,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2e,C[C@@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)c1ccc(-c2cc(Cl)ccc2-c2nnn(C)n2)cc1F,-4.5528421,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2h,CCOC(=O)c1c(Cl)cc(Cl)cc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.6020598,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2o,CCOC(=O)c1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.6020598,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2l,COC(=O)c1c(Cl)cccc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.6020598,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
2d,Cc1nc(-c2ccc(Cl)cc2-c2ccc([C@@H](C)NC(=O)C3(NC(=O)C(F)(F)F)CC3)c(F)c2)no1,-4.5086384000000015,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
1,COC(=O)c1c(Cl)cccc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.468521099999999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
49,O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cc2c(C(F)(F)F)nn3ccccc23)cc1,-5.7447276,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
48,CC(C)(C)c1nn2ccccc2c1Cc1ccc(C(=O)N[C@@H]2CCOC[C@@H]2C(=O)NO)cc1,-5.3665314,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
1,CCCN(Cc1ccoc1)C(=O)c1cc(C)cc(OCC2(CON=C(N)N)CC2)c1,-5.387216099999999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
17,Cc1ccc(C(F)(F)CNc2ccc(C#N)c(CC(=O)NCCONC(=N)N)c2F)nc1,-6.188375,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
5,N#Cc1ccc(NCC(F)(F)c2ccccc2)c(F)c1CC(=O)NCCONC(=N)N,-5.647924400000001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
22,N#Cc1ccc(NCC(F)(F)c2cccc(F)c2)c(F)c1CC(=O)NCCONC(=N)N,-5.741402099999998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
36,Cc1nc(N)ccc1CNC(=O)Cc1c(C#N)ccc(NCC(F)(F)c2ccccn2)c1F,-5.1474957,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
34,CN(OCCNC(=O)Cc1c(C#N)ccc(NCC(F)(F)c2ccccn2)c1F)C(=N)N,-6.3723636,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
23,N#Cc1ccc(NCC(F)(F)c2ccc(F)c(F)c2)c(F)c1CC(=O)NCCONC(=N)N,-5.9430285000000005,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
S-6j,c1csc([C@]23CNC[C@H]2C3)c1,-4.7544875,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
659-Harmane,Cc1nccc2c1[nH]c1ccccc12,-5.223299,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
795-Coptisine chloride (COP),[Cl-].c1c2c(cc3c1OCO3)-c1cc3ccc4c(c3c[n+]1CC2)OCO4,-4.9574246,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
"877-(2S,4S,5R)-2-[(4'-Chlorophenyl)-4-methyl-1,3-dioxan-5-yl]amine (5h)",C[C@@H]1O[C@@H](c2ccc(Cl)cc2)OC[C@H]1N,-4.9279342,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
"878-(2S,4S,5R)-2-[(4'-Nitrophenyl)-4-methyl-1,3-dioxan-5-yl]amine (5i)",C[C@@H]1O[C@@H](c2ccc(N(O)O)cc2)OC[C@H]1N,-4.8885694000000015,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
"879-(cis)-[2-(E-Phenylvinyl)-1,3-dioxan-5-yl]amine (6a)",C=C(c1ccccc1)C1OCC(N)CO1,-4.9913998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
"880-(2S,4S,5R)-[2-(E-Phenylvinyl)-4-methyl-1,3-dioxan-5-yl]amine (6b)",C=C(c1ccccc1)[C@H]1OC[C@@H](N)[C@H](C)O1,-4.9880071,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
881-13h,C[C@@H]1O[C@@H](c2ccc(Cl)cc2)OC[C@H]1NC(=O)Cc1ccccc1,-4.9920392,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
"883-(cis)-[2-(E-Phenylvinyl)-1,3-dioxan-5-yl]phenylacetamide (14a)",C=C(c1ccccc1)C1OCC(NC(=O)Cc2ccccc2)CO1,-5.0498786,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
884-14b,C=C(c1ccccc1)[C@H]1OC[C@@H](NC(=O)Cc2ccccc2)[C@H](C)O1,-5.050365900000001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
1029-Dihydrotetrabenazine isomer,COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,-4.598685700000001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
228-Raffinose,OC[C@H]1O[C@@](CO)(OC2O[C@H](COC3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-7.309804,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
234-Cortisone,C[C@@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@H]12,-4.5086384000000015,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
677-Prednisolone,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-5.4436975,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
679-Captopril (Cap),C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O,-4.8153086,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
732-Amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,-3.9006648,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
801-Yohimbine (YOH),COC(=O)[C@@H]1[C@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@H]21,-4.8124795,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
808-Asn-Ala-NH2,CC(NC(=O)C(N)CC(N)=O)C(N)=O,-6.5885487000000005,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
1033-Dextromethorphan (DEM),COc1ccc2c(c1)[C@@]13CCCC[C@@H]1[C@@H](C2)N(C)CC3,-4.628932,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
014-Ampicillin,CC1(C)S[C@]2(C)[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-6.1023731,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
016-Ceftibuten,Nc1nc(/C(=C\CC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,-6.0604806,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
107-zidovudine,Cc1cn([C@H]2C[C@H]([N-][NH+]=N)[C@@H](CO)O2)c(=O)[nH]c1=O,-5.1850867,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
150-Artesunate,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3OC4(C)CC[C@@H]1[C@@]23OO4,-5.4001169,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
167-cephradine,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](N)C3=CCC=CC3)[C@H]2SC1,-5.6925039,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
170-Grepafloxacin hydrochloride (GRX),Cc1c(F)c(N2CCNC(C)C2)cc2c1C(=O)C(C(=O)O)CN2C1CC1,-4.9825492,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
205-Fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,-4.9299622,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
243-Famotidine,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,-5.9488473,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
247-Lobucavir,Nc1nc(=O)c2ncn([C@@H]3C[C@H](CO)[C@H]3CO)c2[nH]1,-6.0555172,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
263-Amrinone,Nc1cc(-c2ccncc2)c[nH]c1=O,-4.7544875,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
285-Ephedrine,CN[C@@H](C)[C@@H](O)c1ccccc1,-4.9913998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
403-Atorvastatin,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H](O)C[C@H](O)CC(=O)O,-5.309804,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
"453-(2E,4E,8Z,10Z)-N-Isobutyldodeca-2,4,8,10-tetraenamide (5) mw=247",C/C=C\C=C/CC/C=C/C=C/C(=O)NCC(C)C,-4.2441254,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
"643-(2E,4E,8Z)-N-isobutyldodeca-2,4,8-trienamide (6) mw = 249",CCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C,-4.6989698,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Acrivastine,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,-5.720623000000002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Aminopyrine,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,-4.389419599999999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Amphetamine sulfate,C[C@H](N)Cc1ccccc1,-4.3899999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Ampicillin,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,-6.0700002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Artesunate,CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,-5.4000001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Astemizole,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,-5.1500001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Atorvastatin,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,-5.3099999,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Betaxolol,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,-4.3156309,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,-4.6599998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Bisoprolol,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,-4.7600002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Bromazepam,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,-4.4000001,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,-3.9519544,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Camazepam,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,-4.46,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Captopril (Cap),C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,-4.8200002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Cefuroxime,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-6.29,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Celecoxib,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-4.8050604,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Cetirizine,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-5.5,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Chloroquine,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-4.5500002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Chlorpheniramine,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,-4.2800002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Chlorprothixene,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,-4.7399998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Chlortetracycline,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,-6.3200002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Chlorzoxazone,O=c1[nH]c2cc(Cl)ccc2o1,-4.190000100000002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,-5.4699998,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
Clozapine,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,-4.5100002,caco2_wang,TDC,,,,,,,,,,,,,,,,,,,,,
