chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
Amoxicillin,1.0,,,,,,,,,,,0.25,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amphetamine (-d),,,,,,,,,,,,6.1,
Amphetamine sulfate,,-4.3899999,,,,,,,,,,,CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O
Amphotericin B,,,,,,,,,,,,0.62,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
Ampicillin,1.0,-6.0700002,,,,,,,,,,0.22,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C
Amrinone,1.0,,,,,,,,,,,1.3,C1=CN=CC=C1C2=CNC(=O)C(=C2)N
Amsacrine,,,,,,,,,,,,1.6,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
Amsalog,,,,,,,,,,,,0.3,CC1=C2C(=CC=C1)C(=C3C=CC=C(C3=N2)C(=O)NC)NC4=C(C=C(C=C4)NS(=O)(=O)C)OC
Amygdalin,,,,,,,,,,,,0.21,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O
Anastrozole,1.0,,,,,,,,,,,,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N
Angelol-A,,-4.8123703,,,,,,,,,,,CC=C(C)C(=O)OC(C(C1=C(C=C2C(=C1)C=CC(=O)O2)OC)O)C(C)(C)O
Angelol-B,,-4.8499289,,,,,,,,,,,CC=C(C)C(=O)OC(C(C1=C(C=C2C(=C1)C=CC(=O)O2)OC)O)C(C)(C)O
Anhydrovinblastine,,,,,,,,,,,,12.0,CCC1=CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
Anidulafungin,,,,,,,,,,,,0.57,CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC=C(C=C7)O)O)O)C(C)O)C)O)O)O
Antipyrine,1.0,,,,,,,,,,,0.77,CC1=CC(=O)N(N1C)C2=CC=CC=C2
Antofloxacin,,,,,,,,,,,,2.42,CC1COC2=C3N1C=C(C(=O)C3=C(C(=C2N4CCN(CC4)C)F)N)C(=O)O
Apalcillin,,,,,,,,,,,,0.16,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)C4=CNC5=C(C4=O)N=CC=C5)C(=O)O)C
"Apigenin (5,7,4'-THF)",,-4.9821801,,,,,,,,,,,
Apixaban,,,,,,,,,,,,0.3,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N
Aplidine,,,,,,,,,,,,13.3,CCC(C)C1C(CC(=O)OC(C(=O)C(C(=O)NC(C(=O)N2CCCC2C(=O)N(C(C(=O)OC(C(C(=O)N1)NC(=O)C(CC(C)C)N(C)C(=O)C3CCCN3C(=O)C(=O)C)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O
Apometzgerin (2),,-4.9499998,,,,,,,,,,,
Apomorphine,0.0,,,,,,,,,,,1.6,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
Aprepitant,1.0,,,,,,,,,,,0.94,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F
Aprindine,1.0,,,,,,,,,,,,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3
Arbekacin,0.0,,,,,,,,,,,0.21,C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)NC(=O)C(CCN)O)N)N
Argatroban,,,,,,,,,,,,0.17,CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C
Aripiprazole,,,,,,,,,,,,4.9,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
Artemether,1.0,,,,,,,,,,,,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C
Artesunate,,-5.4000001,,,,,,,,,,15.0,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C
Articaine,,,,,,,,,,,,7.7,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC
Arzanol,,-4.71,,,,,,,,,,,CCC1=C(C(=C(C(=O)O1)CC2=C(C(=C(C(=C2O)CC=C(C)C)O)C(=O)C)O)O)C
Asarone,,,,,,,,,,,,1.0,CC=CC1=CC(=C(C=C1OC)OC)OC
Ascorbic acid,,,,,,,,,,,,0.35,C(C(C1C(=C(C(=O)O1)O)O)O)O
Asenapine,,,,,,,,,,,,23.0,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
Aspoxicillin,,,,,,,,,,,,0.27,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)NC(=O)C(CC(=O)NC)N)C(=O)O)C
Astemizole,0.0,-5.1500001,,,,,,,,,,,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
Astilbin,,-6.820000200000001,,,,,,,,,,,CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O
Astromicin,,,,,,,,,,,,0.23,CC(C1CCC(C(O1)OC2C(C(C(C(C2O)N(C)C(=O)CN)OC)O)N)N)N
Atenolol,1.0,,,,,,,,,,,0.95,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
Atipamizole,,,,,,,,,,,,2.7,
Atomoxetine,1.0,,,,,,,,,,,0.85,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2
Atorvastatin,0.0,-5.3099999,,,,,,,,,,,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
Atovaquone,0.0,,,,,,,,,,,0.6,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O
Atracurium,,,,,,,,,,,,0.1,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C
Atropine,1.0,-4.7016673,,,,,,,,,,3.3,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
Auranofin,0.0,,,,,,,,,,,,CCP(CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+]
Avibactam,,,,,,,,,,,,0.24,C1CC(N2CC1N(C2=O)OS(=O)(=O)O)C(=O)N
Avosentan,,,,,,,,,,,,0.27,CC1=CN=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=CC=NC=C3)OC)OC4=CC=CC=C4OC
Azacitidine,,,,,,,,,,,,0.47,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N
Azapropazone,,,,,,,,,,,,0.12,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
Azathioprine,1.0,,,,,,,,,,,,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-]
Azelastine,1.0,,,,,,,,,,,15.0,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl
Azidocillin,1.0,,,,,,,,,,,,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=[N+]=[N-])C(=O)O)C
Azimilide,,,,,,,,,,,,13.0,CN1CCN(CC1)CCCCN2C(=O)CN(C2=O)N=CC3=CC=C(O3)C4=CC=C(C=C4)Cl
Azithromycin,1.0,,,,,,,,,,,33.0,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
Azlocillin,0.0,,,,,,,,,,,0.26,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C
Azosemide,0.0,,,,,,,,,,,,C1=CSC(=C1)CNC2=CC(=C(C=C2C3=NNN=N3)S(=O)(=O)N)Cl
Aztreonam,0.0,,,,,,,,,,,0.18,CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N
BB 83698,,,,,,,,,,,,1.1,CC(C)(C)C(C(=O)N1CCN(CC1)CC2=CC3=C(C=C2)OCO3)NC(=O)C(CC4CCCC4)CN(C=O)O
BI2536,,,,,,,,,,,,31.2,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C
BILN-2061,,-5.6599998,,,,,,,,,,,CC(C)NC1=NC(=CS1)C2=NC3=C(C=CC(=C3)OC)C(=C2)OC4CC5C(=O)NC6(CC6C=CCCCCCC(C(=O)N5C4)NC(=O)OC7CCCC7)C(=O)O
BLP1654,,,,,,,,,,,,0.24,
BMS 189664,,-6.561124799999999,,,,,,,,,,,CS(=O)(=O)NC(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)NCC3CCN(CC3)C(=N)N
BMS-214662,,,,,,,,,,,,0.84,C1C(N(CC2=C(N1CC3=CN=CN3)C=CC(=C2)C#N)S(=O)(=O)C4=CC=CS4)CC5=CC=CC=C5
BVaraU,,-5.3989701,,,,,,,,,,,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)O)C=CBr
Baclofen,1.0,,,,,,,,,,,0.65,C1=CC(=CC=C1C(CC(=O)O)CN)Cl
Bambuterol,,,,,,,,,,,,1.6,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O
Baohuoside I,,-5.8378239,,,,,,,,,,,CC1C(C(C(C(O1)OC2=C(OC3=C(C(=CC(=C3C2=O)O)O)CC=C(C)C)C4=CC=C(C=C4)OC)O)O)O
Barnidipine,0.0,,,,,,,,,,,,CC1=C(C(C(=C(N1)C)C(=O)OC2CCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
Bazedoxifene,,,,,,,,,,,,15.4,CC1=C(N(C2=C1C=C(C=C2)O)CC3=CC=C(C=C3)OCCN4CCCCCC4)C5=CC=C(C=C5)O
Becatecarin,,,,,,,,,,,,8.9,CCN(CC)CCN1C(=O)C2=C3C4=C(C(=CC=C4)Cl)NC3=C5C(=C2C1=O)C6=C(N5C7C(C(C(C(O7)CO)OC)O)O)C(=CC=C6)Cl
Beclomethasone dipropionate,,,,,,,,,,,,0.29,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC
Belinostat,,,,,,,,,,,,0.8,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO
Benazepril,1.0,,,,,,,,,,,,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O
Bencyclane,1.0,,,,,,,,,,,,CN(C)CCCOC1(CCCCCC1)CC2=CC=CC=C2
Bendamustine,1.0,,,,,,,,,,,0.22,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O
Bendroflumethiazide,1.0,-5.8899999,,,,,,,,,,,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
Benperidol,1.0,,,,,,,,,,,3.8,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
Benzthiazide,0.0,,,,,,,,,,,,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N
Benzydamine,1.0,,,,,,,,,,,1.53,CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3
Bepridil,1.0,,,,,,,,,,,10.1,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
Berberrubine (BRB),,-4.8815303,,,,,,,,,,,
Berubicin,,,,,,,,,,,,48.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OCC6=CC=CC=C6
Beta-colubrine (Col),,-4.5717444,,,,,,,,,,,
Betamethasone,1.0,,,,,,,,,,,1.3,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
Betamipron,,,,,,,,,,,,0.28,C1=CC=C(C=C1)C(=O)NCCC(=O)O
Betaxolol,1.0,-4.3156309,,,,,,,,,,4.8,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
Betaxolol ester,,-4.1300812,,,,,,,,,,,
Bevantolol,1.0,,,,,,,,,,,0.67,CC1=CC(=CC=C1)OCC(CNCCC2=CC(=C(C=C2)OC)OC)O
Bezafibrate,1.0,,,,,,,,,,,,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl
Biapenem,,,,,,,,,,,,0.2,CC1C2C(C(=O)N2C(=C1SC3CN4C=NC=[N+]4C3)C(=O)[O-])C(C)O
Bicalutamide,,-4.6599998,,,,,,,,,,,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
Bicyclol,,-4.7979398,,,,,,,,,,,COC1=C2C(=C(C(=C1)CO)C3=C4C(=C(C=C3C(=O)OC)OC)OCO4)OCO2
Bidisomide,,,,,,,,,,,,2.6,CC(C)N(CCC(CCN1CCCCC1)(C2=CC=CC=C2Cl)C(=O)N)C(=O)C
Bifemelane,0.0,,,,,,,,,,,,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2
Bilirubin,,-6.1314831,,,,,,,,,,,CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)C=C4C(=C(C(=O)N4)C=C)C
Bilirubin ditaurate,,-6.0594678,,,,,,,,,,,CC1=C(NC(=C1CCC(=O)NCCS(=O)(=O)O)CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)NCCS(=O)(=O)O)C=C4C(=C(C(=O)N4)C)C=C
Biliverdin,,-5.6290045,,,,,,,,,,,
Bilobalide,,,,,,,,,,,,2.5,CC(C)(C)C1(CC2C3(C14C(C(=O)OC4OC3=O)O)CC(=O)O2)O
Bimatoprost,,,,,,,,,,,,0.67,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O
Binodenoson,,,,,,,,,,,,0.4,C1CCC(CC1)C=NNC2=NC(=C3C(=N2)N(C=N3)C4C(C(C(O4)CO)O)O)N
Biolimus A9,,,,,,,,,,,,44.5,CCOCCOC1CCC(CC1OC)CC(C)C2CC(=O)C(C=C(C(C(C(=O)C(CC(C=CC=CC=C(C(CC3CCC(C(O3)(C(=O)C(=O)N4CCCCC4C(=O)O2)O)C)OC)C)C)C)OC)O)C)C
Biotin,1.0,,,,,,,,,,,,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2
Biotin-Saquinavir,,-6.4094677,,,,,,,,,,,
Biperiden,1.0,,,,,,,,,,,12.0,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O
Biricodar,,,,,,,,,,,,1.34,COC1=CC(=CC(=C1OC)OC)C(=O)C(=O)N2CCCCC2C(=O)OC(CCCC3=CN=CC=C3)CCCC4=CN=CC=C4
Bis(7)-tacrine (B7T),,-5.441246499999999,,,,,,,,,,,
Bisaramil,,,,,,,,,,,,9.0,CCN1CC2CN(CC(C1)C2OC(=O)C3=CC=C(C=C3)Cl)C
Bisoprolol,1.0,-4.7600002,,,,,,,,,,2.4,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
Bivalirudin,,,,,,,,,,,,0.27,CCC(C)C(C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C4CCCN4C(=O)C(CCCNC(=N)N)NC(=O)C5CCCN5C(=O)C(CC6=CC=CC=C6)N
Bizelesin,,,,,,,,,,,,0.05,CC1=CNC2=C(C=C3C(=C12)C(CN3C(=O)C4=CC5=C(N4)C=CC(=C5)NC(=O)NC6=CC7=C(C=C6)NC(=C7)C(=O)N8CC(C9=C1C(=CNC1=C(C=C98)O)C)CCl)CCl)O
Bleomycin,,,,,,,,,,,,9.43,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
Bortezomib,,,,,,,,,,,,10.0,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
Bosentan,1.0,,,,,,,,,,,0.29,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
Bretylium,1.0,,,,,,,,,,,,CC[N+](C)(C)CC1=CC=CC=C1Br
Bromazepam,,-4.4000001,,,,,,,,,,0.85,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3
Bromfenac,1.0,,,,,,,,,,,0.11,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O
Bromocriptine,0.0,,,,,,,,,,,,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O
Bromopride,1.0,,,,,,,,,,,3.1,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br
Bromotetrandrine,,,,,,,,,,,,51.0,CC12CC3=CC=C(C=C3)OC4=C(C=CC(=C4)CC5(C6=C(CCN5C)C(=C(C(=C6OC7=C(C=C(C1=C7)CCN2C)OC)OC)OC)Br)C)OC
Brostallicin,,,,,,,,,,,,0.36,CN1C=C(C=C1C(=O)NCCN=C(N)N)NC(=O)C2=CC(=CN2C)NC(=O)C3=CC(=CN3C)NC(=O)C4=CC(=CN4C)NC(=O)C(=C)Br
Brotizolam,1.0,,,,,,,,,,,0.75,CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl
Brucine (Bru),,-4.7786422,,,,,,,,,,,
Brucine N-oxide (B-N),,-5.46,,,,,,,,,,,
Bucindolol,1.0,,,,,,,,,,,,CC(C)(CC1=CNC2=CC=CC=C21)NCC(COC3=CC=CC=C3C#N)O
Budesonide,0.0,,,,,,,,,,,3.9,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C
Buflomedil,1.0,,,,,,,,,,,1.3,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC
Bufuralol,1.0,,,,,,,,,,,1.7,CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O
Bumetanide,1.0,,,,,,,,,,,0.16,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2
Bunazosin,,,,,,,,,,,,0.72,CCCC(=O)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
Bupivacaine,,,,,,,,,,,,0.84,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
Buprenorphine,1.0,,,,,,,,,,,4.9,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
Bupropion,1.0,-3.9519544,,,,,,,,,,,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C
Buspirone,0.0,,,,,,,,,,,,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
Busulfan,1.0,,,,,,,,,,,,CS(=O)(=O)OCCCCOS(=O)(=O)C
Busulphan,,,,,,,,,,,,0.55,CS(=O)(=O)OCCCCOS(=O)(=O)C
Buthionine sulfoximine,,,,,,,,,,,,0.26,CCCCS(=N)(=O)CCC(C(=O)O)N
Butorphanol,,,,,,,,,,,,12.0,C1CCC2(C3CC4=C(C2(C1)CCN3CC5CCC5)C=C(C=C4)O)O
Butylparaben,,-4.4899998,,,,,,,,,,,CCCCOC(=O)C1=CC=C(C=C1)O
Byankangelicol,,-4.3000002,,,,,,,,,,,
C,,-5.1890359,,,,,,,,,,,C
CA-DADLE,,-5.880000099999998,,,,,,,,,,,
CA-Leu-Enk,,-6.4699998,,,,,,,,,,,
CB 10-277,,,,,,,,,,,,0.25,CN(C)N=NC1=CC=C(C=C1)C(=O)O
CD1,,-3.51,,,,,,,,,,,
CD21,,-4.1199999,,,,,,,,,,,
CD27,,-3.8199999,,,,,,,,,,,C1CN=C(N1)NC2=CC=C(C=C2)NC3=CC=C(C=C3)NC4=NCCN4
CEP-18770,,,,,,,,,,,,0.87,B(C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O
CF 1517 (p-Br),,-5.6954093,,,,,,,,,,,
CF 1523 (p-Cl),,-5.7328787000000005,,,,,,,,,,,
CF 1525 (p-Me),,-5.8474512,,,,,,,,,,,
CF 1526 (p-OMe),,-5.9819288,,,,,,,,,,,
CF 1572 (p-I),,-5.130000099999998,,,,,,,,,,,
CFPN-PI,,-5.1100001,,,,,,,,,,,
CG200745,,,,,,,,,,,,0.45,CN(C)CCCNC(=O)C(=CCCCCC(=O)NO)COC1=CC=CC2=CC=CC=C21
CGP15720A,,,,,,,,,,,,0.35,
CGP31608,,,,,,,,,,,,0.23,CC(C1C2N(C1=O)C(=C(S2)CN)C(=O)O)O
CHEMBL1000,,,42.0,,,,0.1898999999999999,,3.0,10.8,5.094339622641509,,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL100391,,,,,,,,,5.0,18.0,8.181818181818182,,CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1
CHEMBL1005,,,,,,,,0.8,,,,,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1
CHEMBL1009,,,1.076,,,,,1.3,,,,,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
CHEMBL100979,,,,21.38,89.99992984102757,,,,50.12,180.432,45.0539352776668,,Cc1nc2ccccn2c1-c1ccnc(N)n1
CHEMBL101,,,,8.71,89.99982778448567,,,,,,,,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
CHEMBL1013,,,,3.0,89.99950000277776,,,,,,,,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1
CHEMBL1016,,,,3.0,89.99950000277776,,,,3.0,10.8,5.094339622641509,,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
CHEMBL1017,,,,3.98,89.99962311715612,,0.0076999999999999,20.0,3.0,10.8,5.094339622641509,,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL1020,,,,8.225,89.9998154443048,,0.0028,,4.0,14.4,6.666666666666665,,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1
CHEMBL1024,,,,,,,,6.6,,,,,O=P1(NCCCl)OCCCN1CCCl
CHEMBL1027,,,,,,,0.0509999999999999,10.0,,,,,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C
CHEMBL10271,,,0.09,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Br)c(=O)nc1SCc1ccc(F)cc1
CHEMBL103,,,14.925,,,,,,,,,,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL10316,,,,,,,,4.2,,,,,c1ccc2c(c1)OCC(C1=NCCN1)O2
CHEMBL103355,,,,,,,,,18.0,64.80000000000001,23.82352941176471,,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1
CHEMBL103482,,,,150.0,89.9999900000011,,0.2007999999999999,,20.42,73.512,26.09769951718262,,CCOC(=O)c1cnc2c(N)cccc2c1O
CHEMBL10352,,,0.005,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CCNS(C)(=O)=O)c(=O)nc1SCc1ccc(F)cc1
CHEMBL103667,,,,55.92,89.99997157785387,,0.0034,,124.0,446.4,64.13793103448275,,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
CHEMBL1043,,,,,,,,22.0,3.0,10.8,5.094339622641509,,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
CHEMBL10440,,,0.1,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(C)c(=O)nc1SCc1ccc(F)cc1
CHEMBL10441,,,0.06,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCCC2
CHEMBL1046,,,,,,,,4.9,,,,,NCCCCCC(=O)O
CHEMBL10502,,,0.003,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CCO)c(=O)nc1SCc1ccc(F)cc1
