chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
CHEMBL103482,,,,150.0,89.9999900000011,,0.2007999999999999,,20.42,73.512,26.09769951718262,,CCOC(=O)c1cnc2c(N)cccc2c1O
CHEMBL10352,,,0.005,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CCNS(C)(=O)=O)c(=O)nc1SCc1ccc(F)cc1
CHEMBL103667,,,,55.92,89.99997157785387,,0.0034,,124.0,446.4,64.13793103448275,,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
CHEMBL1043,,,,,,,,22.0,3.0,10.8,5.094339622641509,,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
CHEMBL10440,,,0.1,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(C)c(=O)nc1SCc1ccc(F)cc1
CHEMBL10441,,,0.06,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCCC2
CHEMBL1046,,,,,,,,4.9,,,,,NCCCCCC(=O)O
CHEMBL10502,,,0.003,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CCO)c(=O)nc1SCc1ccc(F)cc1
CHEMBL10532,,,0.08,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(C)c(=O)nc1SCc1ccc(F)cc1
CHEMBL105442,,,8.1,,,,,,,,,,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
CHEMBL105462,,,,,,,,,61.66,221.976,49.69908651262761,,C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
CHEMBL1055,,,,,,,,36.0,,,,,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
CHEMBL106,,,,,,,0.8577,30.0,,,,,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
CHEMBL10600,,,0.03,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(SC)c(=O)nc1SCc1ccc(F)cc1
CHEMBL10604,,,0.1,,,,,,,,,,CCc1cn(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)c(SCc2ccc(F)cc2)nc1=O
CHEMBL10612,,,0.025,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(OC)c(=O)nc1SCc1ccc(F)cc1
CHEMBL106309,,,,150.0,89.9999900000011,,,,5.37,19.332,8.728553368249957,,O=C(O)CCCCCCc1ccc(Cc2ccc3ccccc3n2)cc1
CHEMBL10659,,,0.003,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CCNC(C)=O)c(=O)nc1SCc1ccc(F)cc1
CHEMBL10663,,,0.14,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2
CHEMBL1069,,,,3.0,89.99950000277776,,0.0021999999999999,9.5,3.0,10.8,5.094339622641509,,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C
CHEMBL107,,,415.0,,,,,58.0,,,,,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
CHEMBL1071,,,,6.46,89.99976780245665,,0.0004999999999999,,3.0,10.8,5.094339622641509,,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
CHEMBL1072,,,,144.54,89.99998962225109,,0.0156,1.2,4.0,14.4,6.666666666666665,,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1
CHEMBL1073,,,,4.27,89.99964871331494,,0.0087999999999999,3.3,,,,,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
CHEMBL107313,,,,,,,0.0568,,,,,,CCCc1cc(C2=N[C@@H](C(=O)NO)CO2)cc(OC)c1OC
CHEMBL107552,,,18.306666666666665,,,,,,,,,,CC(=O)OCOC(=O)N(CC(O)COc1nsnc1N1CCOCC1)C(C)(C)C
CHEMBL10759,,,0.03,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c(C)c1C
CHEMBL1076,,,,3.0,89.99950000277776,,0.7801,,,,,,COc1ccc(OC)c(C(O)CN)c1
CHEMBL1076259,,,25.6,,,,,,,,,,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccccc2s1
CHEMBL1076260,,,18.8,,,,,,,,,,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2cccnc2s1
CHEMBL1076563,,,40.0,,,,,,,,,,O=c1[nH]c2cc(-c3ccncn3)c(-c3ccco3)nc2[nH]1
CHEMBL10769,,,0.11,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cl)c(=O)nc1SCc1ccc(F)cc1
CHEMBL1077,,,,,,,,2.6,,,,,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
CHEMBL107708,,,9.24,,,,,,,,,,CC(=O)OC(C)OC(=O)N(CC(O)COc1cccc2ccccc12)C(C)C
CHEMBL1077218,,,12.3,,,,,,,,,,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccoc3)cc12
CHEMBL1077334,,,3.9,,,,,,,,,,O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(c3)nc(-c3ccoc3)n4C3CCCCC3)CCCC2)cc1
CHEMBL1077335,,,9.5,,,,,,,,,,O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(c3)nc(-c3ccccn3)n4C3CCCCC3)CCCC2)cc1
CHEMBL1077381,,,8.9,,,,,,,,,,Cc1ncn2c1Cn1ncnc1-c1cc(Cl)ccc1-2
CHEMBL1077391,,,6.5,,,,,,,,,,Clc1ccc2c(c1)-c1ncnn1Cc1c(Cl)ncn1-2
CHEMBL1077458,,,,,,,0.0676000000000001,,,,,,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
CHEMBL1077779,,,14.0,,,,,,,,,,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cccc3C)CC1)CC2
CHEMBL1077827,,,,19.95,89.99992481209289,,0.1289,,21.38,76.96799999999999,26.957130848977304,,CCOc1ccc(-n2c([C@@H](C)N(CC3CCN(C)CC3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ncccc3c2=O)cc1
CHEMBL1077896,,,,15.49,89.99990316343538,,,2.2,,,,,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
CHEMBL1077908,,,2.2,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(NS(=O)(=O)c5ccccc5)ccc4o3)CC2)ccc1OC
CHEMBL1077979,,,,,,,0.0139,,,,,,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O
CHEMBL1078178,,,,5.13,89.99970760328914,,0.1029999999999999,,,,,,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
CHEMBL1078240,,,1.1,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(Cl)c(S(N)(=O)=O)cc4o3)CC2)ccc1OC
CHEMBL1078411,,,,,,,0.4598,,,,,,N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1
CHEMBL1078580,,,7.6,,,,,,,,,,Cc1ncn2c1Cn1ncnc1-c1cc(Br)ccc1-2
CHEMBL1078659,,,0.6,,,,,,,,,,CCCCC1N(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
CHEMBL1078685,,,,3.0,89.99950000277776,,0.1509999999999999,,5.0,18.0,8.181818181818182,,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1
CHEMBL1078745,,,2.05,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)cc(OC2CCOCC2)c1
CHEMBL1078896,,,1.1,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(NC(=O)C5CCC5)ccc4o3)CC2)ccc1OC
CHEMBL1078985,,,7.0,,,,,,,,,,Clc1ncn2c1Cn1ncnc1-c1cc(Br)ccc1-2
CHEMBL1079,,,,,,,,2.4,,,,,Clc1ccc2nsnc2c1NC1=NCCN1
CHEMBL1079180,,,2.45,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(Cl)c(S(N)(=O)=O)cc4o3)CC2)ccc1F
CHEMBL1079313,,,1.63,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC
CHEMBL1079686,,,1.31,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)N(C)C)ccc4o3)CC2)cc(OCC)c1-n1cccc1
CHEMBL1079874,,,2.89,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4ccc(C(=O)O)cc4o3)CC2)cc(OCC)c1F
CHEMBL1079894,,,33.0,,,,,,,,,,C[C@H](Nc1nc(C(=O)N2CCCC2)c2sccc2n1)c1cccnc1
CHEMBL108,,,35.78333333333333,12.6,89.9998195493571,,0.2942,,7.0,25.2,11.05263157894737,,NC(=O)N1c2ccccc2C=Cc2ccccc21
CHEMBL1080002,,,,150.0,89.9999900000011,,,,,,,,CCOc1ccc2nc3ccc(=O)cc-3oc2c1
CHEMBL1080151,,,,,,,0.069,,,,,,Cc1cnc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)s1
CHEMBL1080274,,,28.5,,,,,,,,,,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccsc2s1
CHEMBL1080327,,,23.0,,,,,,,,,,c1coc(-c2nc3[nH]cnc3cc2-c2ccncn2)c1
CHEMBL1080412,,,6.3,,,,,,,,,,FC(F)c1ncn2c1Cn1ncnc1-c1cc(Cl)ccc1-2
CHEMBL1080497,,,3.5,,,,,,,,,,O=c1[nH][nH]c2nc(-c3ccco3)c(-c3ccncn3)cc12
CHEMBL1080512,,,40.0,,,,,,,,,,c1coc(-c2nc3[nH]ccc3cc2-c2ccncn2)c1
CHEMBL1080513,,,20.0,,,,,,,,,,O=c1[nH]c(=O)c2cc(-c3ccncn3)c(-c3ccco3)nc2[nH]1
CHEMBL1080575,,,1.5,,,,,,,,,,Cc1ncn2c1Cn1nc(CN3CCCC3=O)nc1-c1cc(Br)ccc1-2
CHEMBL1080576,,,3.3,,,,,,,,,,Cc1cc(Cc2nc3n(n2)Cc2c(C)ncn2-c2ccc(Br)cc2-3)on1
CHEMBL1080584,,,1.61,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(C(N)=O)ccc4o3)CC2)cc(OCC)c1F
CHEMBL1080585,,,2.09,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(C(=O)O)ccc4o3)CC2)cc(OCC)c1Cl
CHEMBL1080586,,,3.6,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4ccc(C(=O)O)cc4o3)CC2)ccc1Cl
CHEMBL1080588,,,7.0,,,,,,,,,,FC(F)c1ncn2c1Cn1ncnc1-c1cc(Br)ccc1-2
CHEMBL1080631,,,18.7,,,,,,,,,,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1
CHEMBL1080786,,,,136.0,89.99998897058958,,,,41.0,147.6,40.54945054945055,,N#C[C@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@H]1c1ccccc1
CHEMBL1080813,,,20.9,,,,,,,,,,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cccs1
CHEMBL1080950,,,2.45,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(Cl)c(S(N)(=O)=O)cc4o3)CC2)cc(OCC)c1F
CHEMBL1080951,,,4.81,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4ccc(Cl)cc4o3)CC2)ccc1Cl
CHEMBL108111,,,,,,,,2.1,,,,,N=C(N)c1ccc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC(OCC(=O)O)CC2)cc1
CHEMBL1081133,,,0.49,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(NS(=O)(=O)c5cn(C)cn5)ccc4o3)CC2)ccc1OC
CHEMBL1081841,,,32.0,,,,,,,,,,Cn1c(=O)[nH]c2nc(-c3ccco3)c(-c3ccncn3)cc21
CHEMBL1081862,,,3.1,,,,,,,,,,Cc1cc(Cc2nc3n(n2)Cc2c(C)ncn2-c2ccc(Cl)cc2-3)on1
CHEMBL1081913,,,,,,,0.0084,,,,,,CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1
CHEMBL1081917,,,,43.43,89.9999654616757,,,,101.0,363.6,60.19867549668874,,Cc1cc(CN(CC(=O)Nc2ccc(Cl)cc2Cl)C2CCCCC2)ccc1OCC(=O)O
CHEMBL1081971,,,45.0,,,,,,,,,,O=C(Nc1ccc(-c2ccncn2)c(-c2ccco2)n1)C1CC1
CHEMBL1082,,,,3.0,89.99950000277776,,,1.1,,,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
CHEMBL1082001,,,24.0,,,,,,,,,,Nc1n[nH]c2nc(-c3ccco3)c(-c3ccncn3)cc12
CHEMBL1082002,,,39.0,,,,,,,,,,c1coc(-c2nc3[nH]ncc3cc2-c2ccncn2)c1
CHEMBL1082036,,,1.75,,,,,,,,,,CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)cc(OC2CCOCC2)c1
CHEMBL1082081,,,11.6,,,,,,,,,,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)OC(C)(C)C
CHEMBL1082152,,,,41.0,89.99996341464902,,,,29.0,104.4,33.037974683544306,,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21
CHEMBL1082237,,,15.25,,,,,,,,,,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12
CHEMBL1082376,,,,,,,0.0036,,3.0,10.8,5.094339622641509,,CCCCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1
CHEMBL108246,,,,,,,,,150.0,539.9999999999999,67.5,,Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12
CHEMBL1082723,,,,8.71,89.99982778448567,,,,,,,,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12
CHEMBL1082724,,,,7.24,89.9997928181565,,,,,,,,C[C@@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@]2(N1)C(=O)Nc1ccc(Cl)cc12
CHEMBL1082811,,,,,,,,,6.0,21.6,9.642857142857142,,N#Cc1c(-c2ccccc2)nc(SCc2ccccc2)[nH]c1=O
CHEMBL1082812,,,,,,,,,49.0,176.4,44.54545454545455,,N#Cc1c(-c2ccccc2)nc(SCCc2ccccc2)[nH]c1=O
CHEMBL1082983,,,,,,,,,3.0,10.8,5.094339622641509,,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O
CHEMBL108358,,,,,,,,5.9,,,,,NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
CHEMBL1083637,,,,,,,,,3.0,10.8,5.094339622641509,,CCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1
CHEMBL1084102,,,,17.38,89.9999136939838,,,,,,,,O=C(O)CC[C@@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1
CHEMBL1084411,,,0.39,,,,,,,,,,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CN3CCN(C)CC3)n2)ccc2[nH]ccc12
CHEMBL1084863,,,,,,,,,3.0,10.8,5.094339622641509,,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CHEMBL108546,,,,144.0,89.99998958333454,,,,21.0,75.6,26.619718309859152,,Oc1nc2c(O)ccc(CCNCCCOCCOCCc3ccccc3)c2s1
CHEMBL1086155,,,185.0,,,,,,,,,,CC(=O)N(C)CCc1cc(Br)c(OCCCNc2ncn(C)c3ncnc2-3)c(Br)c1
CHEMBL1086218,,,,,,,,10.0,,,,,C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
CHEMBL1086310,,,,16.6,89.99990963864494,,0.1262999999999999,,18.2,65.52,24.017595307917887,,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1
CHEMBL1086473,,,,,,,0.0170999999999998,,6.0,21.6,9.642857142857142,,CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1
CHEMBL1086580,,,,,,,0.024,,,,,,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2
CHEMBL1087,,,,,,,,2.0,,,,,Cc1cccc(C)c1NC(=O)C1CCCCN1C
CHEMBL1087268,,,,,,,0.0466999999999999,,,,,,Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1
CHEMBL1087269,,,,,,,0.0262,,,,,,Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1
CHEMBL1087398,,,,,,,0.0594,,,,,,C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ccc(F)cn1
CHEMBL1087399,,,,,,,0.1165,,,,,,C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ncc(F)cn1
CHEMBL1087898,,,,,,,0.1728,,,,,,Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1
CHEMBL1088,,,,,,,0.0768,,,,,,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21
CHEMBL1088029,,,,,,,0.1029999999999999,,,,,,COc1cc(Nc2ncc(C)s2)nc(N[C@@H](C)c2ncc(F)cn2)n1
CHEMBL1088030,,,,,,,0.0736,,,,,,Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)s1
CHEMBL108821,,,,,,,,6.6,,,,,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2
CHEMBL108869,,,7.38,,,,,,,,,,C=O.CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
CHEMBL1088751,,,,3.0,89.99950000277776,,0.0646999999999999,,,,,,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1
CHEMBL1088752,,,,5.055,89.99968377380449,,0.1189,,6.92,24.912,10.941672522839072,,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1
CHEMBL1088866,,,1.1,,,,,,,,,,CCn1cnc(CN2CCN(c3cccn4cc(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c1C
CHEMBL1088913,,,,30.72,89.9999511719015,,,,39.25,141.3,39.57983193277311,,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21
CHEMBL1088930,,,15.0,,,,,,,,,,CC(C)N(C)[C@@H]1CC[C@H](N2CC(C)(C)[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)c2ccccc2)C1
CHEMBL1088996,,,50.0,,,,,,,,,,CCOC(=O)c1c(-c2ccc(OC)cc2)[nH]c2cc(OC)ccc2c1=O
CHEMBL108915,,,2.04,,,,,,,,,,CC(=O)OC(C)OC(=O)N(CC(O)COc1ccc(CC(N)=O)cc1)C(C)C
CHEMBL108922,,,,26.0,89.99994230772928,,0.0028,,15.0,53.99999999999999,20.769230769230766,,CCO/N=C/c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1
CHEMBL1089267,,,0.0,,,,,,,,,,COc1ccc2c(=O)c(C(N)=O)c(-c3ccc4c(c3)OCO4)[nH]c2c1
CHEMBL1089268,,,50.0,,,,,,,,,,COc1ccc2c(=O)c(C(C)=O)c(-c3ccc4c(c3)OCO4)[nH]c2c1
CHEMBL1089340,,,500.0,,,,,,,,,,CCOC(=O)c1c(-c2ccc(C(C)(C)C)cc2)[nH]c2cc(OC)ccc2c1=O
CHEMBL1089341,,,500.0,,,,,,,,,,CCOC(=O)c1c(-c2ccc(Cl)cc2)[nH]c2cc(OC)ccc2c1=O
CHEMBL1089354,,,0.0,,,,,,,,,,CCOC(=O)c1c(-c2ccccc2)[nH]c2cccc(OC)c2c1=O
CHEMBL1089360,,,50.0,,,,,,,,,,COc1cccc2[nH]c(-c3ccc4c(c3)OCO4)cc(=O)c12
CHEMBL1089361,,,500.0,,,,,,,,,,CCOC(=O)C1=C(c2ccc3c(c2)OCO3)Nc2cc(OC)ccc2C1OC
CHEMBL1089362,,,1500.0,,,,,,,,,,CCOC(=O)C1=C(c2ccc3c(c2)OCO3)Nc2cc(OC)ccc2C1NC
CHEMBL1089363,,,0.0,,,,,,,,,,CCOC(=O)C1=C(c2ccc3c(c2)OCO3)Nc2cc(OC)ccc2C1
CHEMBL1089517,,,,125.0,89.9999880000016,,,,,,,,COCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1
CHEMBL1089518,,,,3.0,89.99950000277776,,,,3.0,10.8,5.094339622641509,,CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)O)c3)c2n1
CHEMBL1089677,,,500.0,,,,,,,,,,CCOC(=O)c1c(-c2ccc(C(C)(C)C)cc2)[nH]c2cccc(OC)c2c1=O
CHEMBL1089678,,,50.0,,,,,,,,,,CCOC(=O)c1c(-c2ccc(C(F)(F)F)cc2)[nH]c2cccc(OC)c2c1=O
CHEMBL1089679,,,50.0,,,,,,,,,,CCOC(=O)c1c(-c2ccc(Cl)cc2)[nH]c2cccc(OC)c2c1=O
CHEMBL1089684,,,500.0,,,,,,,,,,CCOC(=O)c1c(-c2ccc(Cl)c(Cl)c2)[nH]c2cc(OC)ccc2c1=O
CHEMBL1089696,,,50.0,,,,,,,,,,CCOC(=O)c1c(-c2cccc(OC)c2)[nH]c2cccc(OC)c2c1=O
CHEMBL1089697,,,500.0,,,,,,,,,,CCOC(=O)c1c(-c2cccc(C)c2)[nH]c2cccc(OC)c2c1=O
CHEMBL1089722,,,17.25,,,,,,,,,,CCCC(=O)Nc1n[nH]c2cc(Cl)c(Br)cc12
CHEMBL1089773,,,,14.45,89.99989619389136,,,,,,,,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1
CHEMBL109,,,,,,,,12.0,,,,,CCCC(CCC)C(=O)O
CHEMBL1090,,,0.083,,,,,,,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
CHEMBL1090071,,,50.0,,,,,,,,,,CCOC(=O)C1=C(c2ccc3c(c2)OCO3)Nc2cccc(OC)c2C1NC
CHEMBL1090072,,,500.0,,,,,,,,,,CCOC(=O)C1=C(c2ccc3c(c2)OCO3)Nc2cccc(OC)c2C1
CHEMBL1090089,,,,3.0,89.99950000277776,,,,4.57,16.451999999999998,7.53710830126443,,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21
CHEMBL1090090,,,,3.0,89.99950000277776,,0.3923,,5.13,18.468,8.37475058951569,,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F
CHEMBL1090377,,,50.0,,,,,,,,,,CCOC(=O)c1c(-c2ccccc2C)[nH]c2cccc(OC)c2c1=O
CHEMBL1090488,,,,25.12,89.99994028666383,,0.2319,,,,,,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1
CHEMBL1090562,,,22.0,,,,,,,,,,CC(C)N(C)[C@@H]1CC[C@H](N2C(=O)C[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)c2ccccc2)C1
CHEMBL1090630,,,,3.0,89.99950000277776,,0.1073,,,,,,CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
CHEMBL1090725,,,50.0,,,,,,,,,,CCOC(=O)c1c(-c2cccc(Cl)c2)[nH]c2cccc(OC)c2c1=O
CHEMBL1090726,,,110.0,,,,,,,,,,CCOC(=O)c1c(-c2cccc([N+](=O)[O-])c2)[nH]c2cccc(OC)c2c1=O
CHEMBL1090727,,,50.0,,,,,,,,,,CCOC(=O)c1c(-c2ccc(OC)cc2)[nH]c2cccc(OC)c2c1=O
CHEMBL1090771,,,,,,,0.0167,,,,,,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1
CHEMBL1090893,,,15.0,,,,,,,,,,CCN(C(C)C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)c2ccccc2)C1
